epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,337.185,0.78156,0.48889,0.94788,0.99713,0.99138,0.995,0.83633,0.65525,0.41192,0.8706,0.0095842,0.0095842,0.0095842
44,343.917,0.78955,0.49129,0.96213,1,0.97255,0.99475,0.85739,0.58994,0.39757,0.86278,0.0095743,0.0095743,0.0095743
45,350.636,0.76752,0.47817,0.96197,0.9743,0.98055,0.9921,0.84331,0.63315,0.43573,0.87362,0.0095644,0.0095644,0.0095644
46,357.354,0.78222,0.49487,0.95478,0.97213,1,0.99329,0.86236,0.58754,0.4091,0.86377,0.0095545,0.0095545,0.0095545
47,364.119,0.81098,0.50285,0.96239,0.96656,0.99659,0.99257,0.84822,0.59438,0.41042,0.85627,0.0095446,0.0095446,0.0095446
48,370.845,0.77452,0.48836,0.95084,0.94113,1,0.97847,0.83616,0.57951,0.4212,0.85078,0.0095347,0.0095347,0.0095347
49,377.575,0.76022,0.47771,0.95269,0.99437,0.98276,0.99491,0.87272,0.55341,0.40056,0.85611,0.0095248,0.0095248,0.0095248
50,384.281,0.76054,0.47682,0.95221,0.99416,1,0.995,0.85713,0.59997,0.41219,0.85234,0.0095149,0.0095149,0.0095149
51,390.992,0.79711,0.48584,0.95896,0.98989,1,0.995,0.85868,0.59289,0.3805,0.85489,0.009505,0.009505,0.009505
52,397.702,0.76432,0.46838,0.94007,0.99511,1,0.995,0.86765,0.5759,0.3997,0.84649,0.0094951,0.0094951,0.0094951
53,404.419,0.78132,0.48595,0.94787,0.98892,1,0.99432,0.84035,0.63799,0.41183,0.86048,0.0094852,0.0094852,0.0094852
54,411.126,0.78241,0.48481,0.9622,0.98943,1,0.99491,0.86833,0.57868,0.38787,0.84825,0.0094753,0.0094753,0.0094753
